"","P[Y=1]","P[Y=2]","P[Y=3]","y_hat","y_avg","y_obs"
"lac",0.510022224302539,0.436557137761396,0.0534206379360642,1,1.54339841363352,1
"lad",0.930060855280051,0.0688459615785714,0.00109318314137785,1,1.07103232786133,1
"lae",0.984225119742119,0.0156819503714979,9.29298863827643e-05,1,1.01586781014426,1
"laf",0.751453163173805,0.236836438920945,0.0117103979052504,1,1.26025723473145,1
"lag",0.998233608036285,0.00176306629855938,3.32566515603983e-06,1,1.00176971762887,1
"lai",0.998416315981143,0.00158085042279843,2.83359605812716e-06,1,1.00158651761491,1
"laj",0.9998015651855,0.000198289625090498,1.45189409606061e-07,1,1.00019858000391,1
"lak",0.944911588864859,0.0543642132897397,0.000724197845401231,1,1.05581260898054,1
"lam",0.997822536616315,0.00217293753440551,4.52584927934652e-06,1,1.00218198923296,1
"lan",0.970191270547391,0.0295495082465042,0.000259221206105109,1,1.03006795065871,1
"lao",0.999981954165853,1.80404639830156e-05,5.37016364710041e-09,1,1.00001805120431,1
"lap",0.990257207175476,0.00969916394515125,4.36288793730366e-05,1,1.0097864217039,1
"laq",0.966271467553367,0.0334108457121401,0.00031768673449295,1,1.03404621918113,1
"lar",0.9996646867877,0.000335009347575466,3.03864724826575e-07,1,1.00033561707703,1
"las",0.999870087520115,0.000129832107236716,8.03726486475753e-08,1,1.00012999285253,1
"lat",0.0128053526247781,0.246776745630034,0.740417901745188,3,2.72761254912041,3
"law",0.985241236470382,0.014675133349632,8.36301799862493e-05,1,1.0148423937096,1
"lax",0.982292373152458,0.0175959434488656,0.000111683398675955,1,1.01781931024622,1
"laz",0.0005060956938594,0.044088919695977,0.955404984610164,3,2.9548988889163,3
"lbb",0.824815519745983,0.169338440403201,0.00584603985081544,1,1.18103052010483,1
"lbc",0.934731040567531,0.0642994406872875,0.000969518745181919,1,1.06623847817765,1
"lbe",0.999494354059171,0.000505101337280434,5.44603548147116e-07,1,1.00050619054438,1
"lbf",0.959402901908945,0.040164780607262,0.00043231748379291,1,1.04102941557485,1
"lbj",0.997335590330549,0.00265830690791191,6.10276153900635e-06,1,1.00267051243099,1
"lbm",0.977473800824971,0.022361869026733,0.000164330148295533,1,1.02269052932332,1
"lbn",0.993502313341031,0.00647431353972328,2.33731192453845e-05,1,1.00652105977821,1
"lbo",0.994800231670212,0.00518312157684975,1.66467529382208e-05,1,1.00521641508273,1
"lbq",0.999928674664714,7.12902935071646e-05,3.50417784789059e-08,1,1.00007136037706,1
"lbr",0.988820392363389,0.0111255548069183,5.4052829692619e-05,1,1.0112336604663,1
"lbt",0.991042983200861,0.0089187207063206,3.82960928186904e-05,1,1.00899531289196,1
"lbu",0.997068223241748,0.00292474111184426,7.03564640780474e-06,1,1.00293881240466,1
"lbv",0.990898661393477,0.00906208294753563,3.9255658987658e-05,1,1.00914059426551,1
"lbw",0.998070750506651,0.00192546336600152,3.78612734797112e-06,1,1.0019330356207,1
"lbx",0.991043192500468,0.00891851279174949,3.82947077827156e-05,1,1.00899510220732,1
"lbz",0.0195428604478115,0.297546632616253,0.682910506935936,3,2.66336764648812,2
"lcc",0.741405173428623,0.245889882531526,0.0127049440398516,1,1.27129977061123,1
"lch",0.99962188572546,0.000377754048844992,3.60225695383853e-07,1,1.00037847450024,1
"lcl",0.914126323558426,0.0843054639845936,0.00156821245698002,1,1.08744188889855,1
"lcm",0.998775380664133,0.00122267244937413,1.94688649279851e-06,1,1.00122656622236,1
"lcp",0.977620217831823,0.0222171729177466,0.000162609250430434,1,1.02254239141861,1
"lcq",0.964958169507115,0.0347034191737858,0.000338411319098952,1,1.03538024181198,1
"ldb",0.992054233246177,0.00791393819545838,3.18285583641442e-05,1,1.00797759531219,1
"ldd",0.010159073620137,0.22162310919408,0.768217817185783,3,2.75805874356565,3
"ldg",0.969901856261378,0.0298347805431866,0.000263363195435629,1,1.03036150693406,1
"ldh",0.947549252675567,0.0517846947935605,0.000666052530872041,1,1.0531167998553,1
"ldi",0.978807183673303,0.0210438805143044,0.000148935812392947,1,1.02134175213909,1
"ldj",0.989729050271572,0.0102235890086744,4.7360719754086e-05,1,1.01031831044818,1
"ldk",0.974177948584686,0.0256170178557229,0.00020503355959145,1,1.02602708497491,1
"ldl",0.953951428308874,0.0455143737926327,0.00053419789849285,1,1.04658276958962,1
"ldm",0.98897415053634,0.0109729529300647,5.28965335956366e-05,1,1.01107874599726,1
"ldo",0.972847732158927,0.0269297511770381,0.000222516664034833,1,1.02737478450511,1
"ldp",0.957327112787412,0.0422029072849294,0.000469979927658959,1,1.04314286714025,1
"lea",0.998424568144401,0.00157261985455281,2.81200104657042e-06,1,1.00157824385665,1
"leb",0.999851938321721,0.000147965251874438,9.64264045277829e-08,1,1.00014815810468,1
"lec",0.375592095868863,0.522428235406543,0.101979668724594,2,1.72638757285573,2
"led",0.99956189330442,0.000437662680041973,4.44015538114684e-07,1,1.00043855071112,1
"lee",0.993467424778865,0.0065090099182471,2.35653028878291e-05,1,1.00655614052402,1
"lef",0.99989179506927,0.000108142583792659,6.23469371685559e-08,1,1.00010826727767,1
"leh",0.9975909049877,0.00240383924851173,5.25576378784809e-06,1,1.00241435077609,1
"lej",0.999164474611665,0.000834406331419624,1.1190569149111e-06,1,1.00083664444525,1
"lel",0.997449102244484,0.00254517695273482,5.72080278093967e-06,1,1.0025566185583,1
"lem",0.976826959237393,0.0230010185446902,0.000172022217917123,1,1.02334506298052,1
"leo",0.0127038054094612,0.245879798072492,0.741416396518047,3,2.72871259110859,3
"lep",0.999591974264234,0.000407624411378427,4.01324387944157e-07,1,1.00040842706015,1
"leq",0.997403347302225,0.00259077896077842,5.87373699645344e-06,1,1.00260252643477,1
"les",0.999459508757359,0.000539892293490829,5.98949149832606e-07,1,1.00054109019179,1
"let",0.989923778223183,0.0100302506079196,4.59711688977071e-05,1,1.01012219294571,1
"leu",0.999780271741134,0.000219560758247472,1.67500618264427e-07,1,1.00021989575948,1
"lev",0.97323926056431,0.0265434311215794,0.000217308314110931,1,1.0269780477498,1
"lew",0.998897891073255,0.00110043852267927,1.67040406617858e-06,1,1.00110377933081,1
"lex",0.902961053931161,0.0950883323523463,0.00195061371649241,1,1.09898955978533,1
"ley",0.839935599540659,0.155147558357929,0.00491684210141119,1,1.16498124256075,2
"lez",0.999580253638566,0.000419328562497046,4.17798937224489e-07,1,1.00042016416037,1
"lfa",0.984523342050988,0.0153864978634931,9.01600855190976e-05,1,1.01556681803453,1
"lgb",0.571323200157566,0.39007725794656,0.0385995418958738,1,1.46727634173831,2
"lgg",0.999957849679118,4.21332996689561e-05,1.70212132166725e-08,1,1.0000421673421,1
"lgh",0.956474750001637,0.0430394017099071,0.00048584828845577,1,1.04401109828682,1
"lgi",0.331879474662914,0.543603928316152,0.124516597020934,2,1.79263712235802,2
"lgk",0.999517040018443,0.000482449876600066,5.10104956719104e-07,1,1.00048347008651,1
"lgl",0.999997083442647,2.91608882951877e-06,4.68523442265223e-10,1,1.00000291702588,1
"lgm",0.987306401263203,0.0126276503202575,6.59484165397295e-05,1,1.01275954715334,1
"lgq",0.997289393704951,0.00270434565363231,6.26064141628913e-06,1,1.00271686693646,1
"lgr",0.999999571502536,4.28459725365649e-07,3.77384790084534e-11,1,1.0000004285352,1
"lgt",0.98045066333245,0.019418510750267,0.000130825917283084,1,1.01968016258483,1
"lgu",0.999820470977302,0.000179402821824048,1.26200873973303e-07,1,1.00017965522357,1
"lgz",0.995172533244506,0.00481259223154029,1.48745239537673e-05,1,1.00484234127945,1
"lha",0.983179834909808,0.0167172644337877,0.000102900656404725,1,1.0169230657466,1
"lhi",0.999689179121196,0.000310547910029046,2.72968774583937e-07,1,1.00031109384758,1
"lhl",0.81806454751204,0.175645471365921,0.0062899811220386,1,1.18822543361,1
"lhm",0.988291508825804,0.0116503875567401,5.81036174555072e-05,1,1.01176659479165,1
"lhn",0.916046083901185,0.0824473141981302,0.00150660190068475,1,1.0854605179995,1
"lhp",0.941084467817646,0.0581030071312448,0.000812525051109181,1,1.05972805723346,1
"lhu",0.999977576300579,2.24164927304926e-05,7.20669035558785e-09,1,1.00002243090611,1
"lia",0.994949856927983,0.00503421724329178,1.59258287253383e-05,1,1.00506606890074,1
"lic",0.998079073510573,0.00191716438113709,3.76210829000634e-06,1,1.00192468859772,1
"lid",0.999428154660081,0.000571196123182571,6.49216736148261e-07,1,1.00057249455665,1
"lie",0.973817862862711,0.0259724303962094,0.000209706741079341,1,1.02639184387837,1
"lif",0.999973488833642,2.65021202379145e-05,9.04611985319548e-09,1,1.00002652021248,1
"lig",0.998015312859615,0.0019807397109769,3.94742940779125e-06,1,1.00198863456979,1
"lih",0.9989067459904,0.00109160304571099,1.65096388948793e-06,1,1.00109490497349,1
"lij",0.999993469158836,6.5294714752806e-06,1.3696885847736e-09,1,1.00000653221085,1
"lik",0.994265694289362,0.00571499004685971,1.93156637784409e-05,1,1.00575362137442,1
"lil",0.777517816242066,0.213127385838621,0.00935479791931348,1,1.23183698167725,1
"lim",0.999928645749246,7.13191893979559e-05,3.5061356484789e-08,1,1.00007138931211,1
"lin",0.99996655802365,3.34295668840134e-05,1.2409466232377e-08,1,1.00003345438582,1
"lip",0.999635896308581,0.000363762238523635,3.41452895624705e-07,1,1.00036444514431,1
"liq",0.995629327728031,0.00435787192998349,1.28003419851419e-05,1,1.00438347261395,1
"lis",0.999987085610296,1.29109708606467e-05,3.41884365262501e-09,1,1.00001291780855,1
"lit",0.99999721886706,2.78069301995476e-06,4.3992010034799e-10,1,1.00000278157286,1
"liu",0.747892675262654,0.240050170868526,0.0120571538688193,1,1.26416447860616,1
"liv",0.262948711290975,0.566794015050437,0.170257273658589,2,1.90730856236761,3
"lix",0.549097555904981,0.407344510653206,0.0435579334418132,1,1.49446037753683,2
"liy",0.999863339116776,0.000136574641853793,8.62413700453146e-08,1,1.00013674712459,1
"liz",0.997189640512874,0.00280375319385429,6.60629327142725e-06,1,1.0028169657804,1
"lje",0.914469991630237,0.0839729139554987,0.00155709441426399,1,1.08708710278403,1
"ljl",0.9890296465264,0.0109178719056203,5.24815679793234e-05,1,1.01102283504158,1
"ljp",0.995189265181294,0.00479593823722868,1.47965814777384e-05,1,1.00482553140018,1
"lka",0.919289236970535,0.0793055052553023,0.00140525777416289,1,1.08211602080363,1
"lkb",0.640116930252258,0.334067798465018,0.0258152712827248,1,1.38569834103047,1
"lkc",0.99870943565882,0.00128846296129437,2.10137988543302e-06,1,1.00129266572107,1
"lkd",0.0637221144166571,0.461463088892577,0.474814796690765,3,2.41109268227411,2
"lke",0.998581302482261,0.00141628501655056,2.4125011880427e-06,1,1.00142111001893,1
"lkh",0.966999205937546,0.0326943467932209,0.00030644726923279,1,1.03330724133169,1
"lki",0.999497198808291,0.000502260952816691,5.40238892177136e-07,1,1.0005033414306,1
"lkj",0.9581466724206,0.0413983840105955,0.000454943568804822,1,1.04230827114821,1
"lkl",0.977085251715024,0.0227458150907327,0.00016893319424327,1,1.02308368147922,1
"lkn",0.994243167252309,0.00573740144905899,1.94312986319112e-05,1,1.00577626404632,1
"lko",0.638870471921974,0.335113676493299,0.0260158515847267,1,1.38714537966275,1
"lkr",0.923525808899325,0.0751961598047853,0.00127803129588988,1,1.07775222239656,1
"lks",0.613299401676667,0.356328920779422,0.0303716775439113,1,1.41707227586724,1
"lkt",0.690302935371541,0.291123316606984,0.0185737480214752,1,1.32827081264993,1
"lky",0.996722451153513,0.00326923981350569,8.30903298176811e-06,1,1.00328585787947,1
"lla",0.986012049223793,0.013911113252428,7.6837523779405e-05,1,1.01406478829999,1
"llb",0.99869362589771,0.00130423510848687,2.13899380319127e-06,1,1.00130851309609,1
"llc",0.992097276283543,0.00787116036069935,3.15633557578243e-05,1,1.00793428707221,1
"lld",0.993907883166768,0.00607093478837673,2.11820448551281e-05,1,1.00611329887809,1
"lle",0.996219304778113,0.00377040424346686,1.02909784203131e-05,1,1.00379098620031,1
"llg",0.948494424724787,0.050859815987162,0.000645759288050551,1,1.05215133456326,1
"llh",0.739931072162718,0.247213884048581,0.0128550437887008,1,1.27292397162598,2
"lli",0.915213984778307,0.0832528571552389,0.00153315806645438,1,1.08631917328815,1
"llk",0.0719490741303397,0.478185984733171,0.44986494113649,2,2.37791586700615,3
"lll",0.981370636572467,0.01850825309936,0.000121110328172636,1,1.01875047375571,1
"llm",0.786072446696669,0.205278219803301,0.00864933350003028,1,1.22257688680336,1
"lln",0.994903088539794,0.00508076153748804,1.6149922718367e-05,1,1.00511306138292,1
"llp",0.999997104948974,2.89458707558587e-06,4.63950655671397e-10,1,1.00000289551498,1
"llq",0.879694357613761,0.117423441306397,0.00288220107984205,1,1.12318784346608,2
"llu",0.999999395037879,6.04902946399477e-07,5.91743321010085e-11,1,1.00000060502129,1
"lma",0.97969146155951,0.0201694661251623,0.000139072315327171,1,1.02044761075582,1
"lmb",0.993921427016468,0.00605746273155328,2.11102519782624e-05,1,1.00609968323551,1
"lmd",0.976373196695798,0.0234492982423468,0.00017750506185521,1,1.02380430836606,1
"lme",0.991635920468987,0.0083296304246212,3.44491063919428e-05,1,1.00839852863741,1
"lmg",0.999631973327042,0.000367679994919379,3.46678038165571e-07,1,1.000368373351,1
"lmi",0.978368579696814,0.0214774896047545,0.000153930698431726,1,1.02178535100162,1
"lmk",0.992268703893208,0.00770078068210323,3.05154246890149e-05,1,1.00776181153148,1
"lmn",0.999968108715616,3.18796524603204e-05,1.163192342446e-08,1,1.00003190291631,1
"lmo",0.999999900616645,9.93776672064683e-08,5.68822766666699e-12,1,1.00000009938904,1
"lmp",0.99883222631483,0.00116595681642673,1.8168687435649e-06,1,1.00116959055391,1
"lmv",0.996064866836122,0.00392420424586004,1.0928918017572e-05,1,1.0039460620819,1
"lmw",0.0638288612201173,0.461696519617729,0.474474619162154,3,2.41064575794204,3
"lmx",0.949996476357094,0.0493894249769418,0.000614098665964513,1,1.05061762230887,1
"lmy",0.953158606344273,0.0462915812750253,0.000549812380701731,1,1.04739120603643,1
"lnd",0.998982854079448,0.00101565893869426,1.48698185753471e-06,1,1.00101863290241,1
"lnh",0.829532804028912,0.164920621421429,0.00554657454965846,1,1.17601377052075,1
"lni",0.967313110589614,0.0323852362073352,0.000301653203051089,1,1.03298854261344,1
"lnm",0.950819762617468,0.0485831852035261,0.000597052179006297,1,1.04977728956154,1
"lnn",0.987560856107613,0.0123752588280325,6.38850643543964e-05,1,1.01250302895674,1
"lns",0.997077190699405,0.00291580568583338,7.00361476124733e-06,1,1.00292981291536,1
"lnu",0.978487640063693,0.021359791816511,0.000152568119796137,1,1.0216649280561,1
"loa",0.943993648085313,0.055261396179589,0.000744955735097474,1,1.05675130764978,1
"lob",0.999592374130199,0.000407225103832398,4.00765969077455e-07,1,1.00040802663577,1
"loc",0.995728198353761,0.00425943536814199,1.23662780968647e-05,1,1.00428416792434,1
"loe",0.991601813892498,0.00836351990636053,3.46662011418974e-05,1,1.00843285230864,1
"lof",0.637756338650946,0.336047624064536,0.0261960372845177,1,1.38843969863357,2
"log",0.99984288873887,0.000157006516298797,1.04744830919934e-07,1,1.00015721600596,1
"loh",0.998188148458728,0.00180839937968802,3.45216158348371e-06,1,1.00181530370285,1
"lok",0.998160122926387,0.00183634613701089,3.53093660210302e-06,1,1.00184340801021,1
"lol",0.999964147334938,3.58390197479075e-05,1.36453143229076e-08,1,1.00003586631038,1
"lom",0.999916177352277,8.37788623119229e-05,4.37854111856595e-08,1,1.00008386643313,1
"lon",0.99985947575504,0.00014043458975066,8.96552094786784e-08,1,1.00014061390017,1
"loo",0.990405080108056,0.00955231474520502,4.26051467392607e-05,1,1.00963752503868,1
"lop",0.982385840889814,0.0175034143397228,0.000110744770463023,1,1.01772490388065,1
"loq",0.998707979182427,0.00128991598173622,2.10483583662491e-06,1,1.00129412565341,1
"lor",0.934642196604353,0.0643859975161949,0.00097180587945167,1,1.0663296092751,1
"lou",0.906312291214699,0.0918562089192491,0.00183149986605202,1,1.09551920865135,1
"low",0.939011453610209,0.0601262191629933,0.000862327226797466,1,1.06185087361659,1
"lox",0.617079861438561,0.353222123902627,0.0296980146588114,1,1.41261815322025,3
"loy",0.990728827935904,0.00923077569545561,4.03963686403941e-05,1,1.00931156843274,1
"loz",0.999370984228763,0.000628271678263626,7.44092973126165e-07,1,1.00062975986421,1
"lpe",0.890221004188462,0.107341154019925,0.00243784179161322,1,1.11221683760315,1
"lpn",0.787908547856868,0.203589320468823,0.00850213167430924,1,1.22059358381744,1
"lpo",0.997845455695917,0.00215008862699984,4.45567708295957e-06,1,1.00215899998117,1
"lpx",0.999312327398213,0.000686827005407564,8.45596379916991e-07,1,1.00068851819817,1
"lra",0.981627556493054,0.0182539918412057,0.000118451665740205,1,1.01849089517269,1
"lrc",0.999872344631415,0.000127576931550188,7.84370344231178e-08,1,1.00012773380562,1
"lri",0.616569803880261,0.353641907574132,0.0297882885456068,1,1.41321848466535,1
"lrm",0.665984268029481,0.312130451982693,0.0218852799878261,1,1.35590101195835,1
"lro",0.967581407830688,0.0321210106662756,0.000297581503036715,1,1.03271617367235,1
"lrr",0.936331849937242,0.0627394072684074,0.000928742794350845,1,1.06459689285711,1
"lrt",0.982285790556395,0.0176024598202285,0.0001117496233769,1,1.01782595906698,1
"lrv",0.997030167348063,0.00296266050446636,7.17214747059103e-06,1,1.00297700479941,1
"lsa",0.1576619417305,0.562497951269919,0.279840106999581,2,2.12217816526908,1
"lsd",0.890697901334954,0.106883485911182,0.00241861275386401,1,1.11172071141891,1
"lse",0.995189513192001,0.00479569138071767,1.47954272810003e-05,1,1.00482528223528,1
"lsh",0.901677742197698,0.0963250394636185,0.00199721833868327,1,1.10031947614099,1
"lsi",0.997101285627841,0.00289179657148542,6.91780067318959e-06,1,1.00290563217283,1
"lsm",0.999702899007732,0.000296844881371716,2.5611089604638e-07,1,1.00029735710316,1
"lsr",0.987945271233377,0.0119939120962117,6.08166704109125e-05,1,1.01211554543703,1
"lss",0.73904086112596,0.248012923768232,0.0129462151058074,1,1.27390535397985,1
"ltn",0.146463757573201,0.557456397791849,0.296079844634951,2,2.14961608706175,2
"lto",0.670728990174617,0.308060045890917,0.0212109639344659,1,1.35048197375985,1
"lts",0.591617478607986,0.373937318730024,0.0344452026619904,1,1.442827724054,1
"ltz",0.999175210250031,0.000823691364082224,1.09838588713274e-06,1,1.00082588813586,1
