"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","P[Y=5]","P[Y=6]","P[Y=7]","y_hat","y_avg","y_obs"
"lss",0.643389166712826,0.247096290017369,0.0708134710542957,0.0271777934738868,0.0109467453041104,0.000542411614891658,3.41218226197482e-05,1,1.51696038277424,1
"ltn",0.0273944245119483,0.11741326425142,0.155986669028061,0.193055105947197,0.338166590016206,0.122874846484555,0.0451090997606116,5,4.24624711120041,4
"lto",0.239741686879026,0.321629846305917,0.193938691218458,0.129230390030175,0.100665891795819,0.0129727797913958,0.00182071397920913,2,2.57565014884887,1
"lts",0.134908062371793,0.269518862865787,0.211554601995058,0.172638761849418,0.173778149670705,0.0315873378728407,0.00601422337439828,2,3.09967898069757,1
"ltz",0.805504005616389,0.152054266625455,0.0305272713108138,0.00908203807672536,0.00274191795150969,8.67019936904301e-05,3.79842541664566e-06,1,1.25177889580425,1
"lua",0.999960681650946,3.85640697667666e-05,7.09554222377839e-07,4.23205152033646e-08,2.40033970477782e-09,4.18987067263288e-12,1.96509475358653e-14,1,1.00004011976218,1
"lub",0.999633170497803,0.000355566706180421,1.03647570579568e-05,8.34082368839084e-07,6.37633479350086e-08,1.91881510680503e-10,1.36002320516582e-12,1,1.00037905448836,1
"luc",0.994278041071102,0.00537303628036667,0.000305965392251029,3.8331630641486e-05,4.59438534061718e-06,3.08370352586351e-08,4.03263089587824e-10,1,1.00611849610291,1
"lud",0.475384493041483,0.312713774140791,0.121239579763752,0.0580259698710928,0.0302422379703987,0.00220355181279275,0.000190393399689959,1,1.86239991462527,4
"lue",0.996183522931469,0.00360828052396467,0.000184315710582084,2.14770889521709e-05,2.38951035447243e-06,1.406828809003e-08,1.66389124700572e-10,1,1.00405097259318,1
"luf",0.000235034296022558,0.00396346040103214,0.0137175662558968,0.037761928451485,0.213748821548582,0.277356200051802,0.453216988995179,7,6.1057625986917,7
"lug",0.999291922765679,0.000682786008188496,2.30725297574175e-05,2.04567126216304e-06,1.72401484643814e-07,6.18615270120415e-10,5.01287900078751e-12,1,1.00073576081058,1
"lui",0.0110247007877482,0.0656306419308131,0.109786157409819,0.163904479788425,0.373128302158263,0.183986400192488,0.0925393177324436,5,4.74459751210588,5
"luj",0.937411393765859,0.0542780081077932,0.00662574345309541,0.00139241348659491,0.000287416540998842,4.89314333262936e-06,1.31502326250477e-07,1,1.07288165636838,1
"luk",0.497024657337026,0.306456935533672,0.114401384247734,0.0532473107200327,0.0268511830921326,0.00186385097106945,0.000154678098331695,1,1.81265369200311,1
"lul",0.962176903582711,0.0336545902919746,0.00341921035850101,0.000633433636013425,0.000114275205300829,1.55195473217073e-06,3.49707670599386e-08,1,1.04285838233648,1
"lum",0.988975269232319,0.010211435548154,0.000700258739391169,9.9371455037689e-05,1.35493633177663e-05,1.13891146957812e-07,1.77063363970831e-09,1,1.01196484492486,1
"lun",0.998295450726396,0.00162916501286114,6.78145044180622e-05,6.89847804113963e-06,6.68171920348293e-07,3.07621716988393e-09,3.0145663743042e-11,1,1.00178817770546,1
"luo",0.999569221470346,0.000417062689329284,1.2596835714862e-05,1.03755555946883e-06,8.11923144272697e-08,2.54870569094123e-10,1.86550774827765e-12,1,1.00044569508224,1
"lup",0.938272870082924,0.0535746454106303,0.00650540250576404,0.00136214815366797,0.000280070127049337,4.73706017711795e-06,1.2665978743609e-07,1,1.07181662065097,1
"lus",0.989544793375219,0.0096960996809633,0.000654667101600004,9.19358366494594e-05,1.24001539220098e-05,1.02284380520956e-07,1.56726598365964e-09,1,1.0113313628353,1
"luw",0.00160498826863083,0.0169161006917725,0.0422358627944364,0.0880066493886756,0.325653647771138,0.273488725880127,0.252094025205219,5,5.54803014616318,5
"luz",0.736967885804314,0.19565401605318,0.046324298313778,0.0154977653288807,0.00533758968131504,0.00020769985313962,1.07449653922176e-05,1,1.35724923645069,1
"lva",0.204354358500358,0.309770453404062,0.20230280167683,0.143269848690119,0.120437361798458,0.0172185734791646,0.00264660245100856,2,2.72790753212378,5
"lvk",0.83170123268276,0.134108506194122,0.0250365119842669,0.00707553398735616,0.0020175986655353,5.82433861565645e-05,2.37309980244405e-06,1,1.21378398231646,1
"lvu",0.165776286364404,0.290662293238279,0.20903137978011,0.159413646207229,0.147160223357261,0.0238571581948277,0.00409901285788994,2,2.91948675297071,1
"lwa",0.954978464682931,0.0397388059295642,0.00429401083198677,0.00082979330554922,0.000156576692024735,2.29373490023832e-06,5.48230442154463e-08,1,1.05145431189105,1
"lwe",0.0676451457286038,0.196054756598705,0.198405212118732,0.197566772950451,0.257934270161725,0.0654427580414549,0.016951084400328,5,3.64622287694367,1
"lwg",0.285571361884498,0.330512610358347,0.181228593458354,0.112363005807589,0.0800545800013839,0.00911962847515546,0.00115022001467291,2,2.40277659716717,1
"lwh",0.302209958982189,0.332188734460976,0.176273143018511,0.106618603599491,0.0736861147471755,0.00804513754172675,0.000978307649931565,2,2.34543082389339,3
"lwl",0.564636796621396,0.282520432481551,0.0936004281211811,0.0399159875044529,0.0181646758360002,0.00108248392451527,7.91955109040732e-05,1,1.66801554726927,1
"lwm",0.277488199155566,0.329416878380401,0.183581326286056,0.115226650077973,0.083345372486164,0.00969624904863231,0.00124532456520721,2,2.43159416376549,2
"lwo",0.991420810476924,0.00799168365311786,0.000509633499553019,6.88751636191975e-05,8.92749488123901e-06,6.87136513244369e-08,9.98252924766518e-10,1,1.00925363568038,1
"lwt",0.791309561645734,0.161482944579584,0.0336341910537479,0.010270532026372,0.00319225610273999,0.000105709610272564,4.80498154942222e-06,1,1.27288932511781,1
"lww",0.937223971851911,0.054430904198265,0.00665200228713225,0.00139903385251827,0.000289027720475343,4.92751746783426e-06,1.32572230748806e-07,1,1.07311355423271,1
"lya",0.445876068305576,0.320049336930476,0.130661766504777,0.0649693756027238,0.0354328297957907,0.00275870358342889,0.000251919277227564,1,1.93331734951187,1
"lyg",0.85350798628901,0.118629455549052,0.0207202973205896,0.00558764561807357,0.00151289679068412,4.01857651310955e-05,1.53266745939185e-06,1,1.1830946990376,1
"lyn",0.995564632331007,0.00418332615552097,0.000222372234361723,2.66081896549419e-05,3.04206817547392e-06,1.87907136517396e-08,2.30566343795147e-10,1,1.00472015880288,1
"lzl",0.0248258776466094,0.110541782516005,0.150831722729514,0.190745529182879,0.344205380724006,0.129566407481292,0.0492832997196944,5,4.30479517414432,5
"lzn",0.757014160340138,0.183406110728648,0.0415013380180465,0.0134423979659487,0.00446382716218707,0.000164059160861263,8.10662416994568e-06,1,1.32546022486066,1
"lzz",0.666338455423639,0.235380078801168,0.0645257853195107,0.0239827693218476,0.00931063740812277,0.000436069648989013,2.62040767229355e-05,1,1.47596007974351,2
"maa",0.817386519143491,0.144001990814446,0.0279967959672954,0.0081420745831845,0.00239673586914413,7.27952159754741e-05,3.08840646345843e-06,1,1.23439125649382,1
"mab",0.213554118509693,0.31332674922545,0.200290361376771,0.139540171833042,0.114914917391186,0.0159773211903179,0.00239636047353986,2,2.68645242583569,1
"mad",0.961534657967808,0.0342006257643753,0.00349516847809139,0.00065011373217494,0.000117786324053126,1.61122294406457e-06,3.65105532473819e-08,1,1.04362072439134,1
"mae",0.862733285708909,0.111931667079953,0.0189678444590226,0.0050075726803771,0.00132449831002135,3.38777527444378e-05,1.25400897210692e-06,1,1.17036498009677,1
"maf",0.991273659479257,0.00812577402009473,0.000520710001680968,7.06020652971873e-05,9.18230380586582e-06,7.10923657720741e-08,1.03749886459781e-09,1,1.00941609112139,1
"mag",0.990444069508924,0.00888043760194335,0.00058412911741168,8.06020521543216e-05,1.06751355009038e-05,8.53084153318306e-08,1.2756505851641e-09,1,1.01033363673121,1
"mai",0.989227487155204,0.00998333089590908,0.000679982323735895,9.60542445537227e-05,1.3035033372244e-05,1.08668475995444e-07,1.67874902867737e-09,1,1.0116841518254,1
"maj",0.789850062453461,0.16244066694098,0.0339587273891538,0.0103968187092005,0.00324098356171554,0.000107821767675986,4.91917781242357e-06,1,1.27508113599901,1
"mak",0.832565498634125,0.133504410320356,0.0248609396568088,0.00701342888082979,0.0019959512855493,5.74368504275835e-05,2.33437190355623e-06,1,1.21255157190222,2
"mal",0.998586012111847,0.0013543048482807,5.38643507237424e-05,5.31699412775755e-06,4.99496944250666e-07,2.17760665055522e-09,2.04696259942239e-11,1,1.00147999353074,1
"mam",0.903786968615201,0.0810198348388629,0.0117456130950636,0.00278058747361576,0.00065280938970036,1.37499372384609e-05,4.36650318347276e-07,1,1.11553543059674,1
"maq",0.618297218572629,0.25920542685881,0.0778793345871289,0.0309309535533439,0.0129600918963466,0.000681923282606967,4.50512491348976e-05,1,1.56327724818633,2
"mar",0.999462021232018,0.000519954996935912,1.65052805763954e-05,1.40453638031168e-06,1.13572933280182e-07,3.78259867872544e-10,2.89612778203718e-12,1,1.00055763536764,1
"mas",0.998371508468258,0.0015572917436022,6.41019091284223e-05,6.47277795828849e-06,6.22246982273644e-07,2.82665246764680e-09,2.74180678161429e-11,1,1.00170741718143,1
"mat",0.186465176269113,0.301800990513521,0.205807939360355,0.150665873218713,0.13205867822732,0.0199745342098736,0.00322680820110421,2,2.81288272205564,4
"mau",0.914211291499857,0.0728729039914007,0.0100747431960296,0.00230764581607501,0.000522720404074861,1.03803551096959e-05,3.14737453099845e-07,1,1.10208999964825,1
"mav",0.704519773669301,0.214577622092094,0.054461064701848,0.019150068914939,0.00697854256005959,0.000296466190762401,1.64618709961317e-05,1,1.41044523066063,1
"maw",0.977443106847343,0.0204729868814181,0.00174945963747708,0.000288053650452591,4.58792444909539e-05,5.04101384857236e-07,9.63743340687273e-09,1,1.02502216241722,1
"maz",0.903987709829587,0.0808641237955093,0.0117127730649671,0.00277112357246612,0.000650156529188206,1.36791765166233e-05,4.34031765750298e-07,1,1.11527466683277,1
"mba",0.831203850064494,0.134455811810428,0.0251377184533906,0.00711139310046882,0.00203011982591683,5.87111384637851e-05,2.39560683779061e-06,1,1.21449383665563,1
"mbb",0.843434224874298,0.125841502195366,0.0226844468008839,0.00625454519857527,0.00173544360100897,4.79504416909249e-05,1.88688817670535e-06,1,1.19716687933441,1
"mbc",0.72748729424571,0.201299152597462,0.048660353878074,0.0165227992128838,0.00578702213860538,0.000231164216871971,1.22137103920616e-05,1,1.3725654498934,2
"mbd",0.847174782925181,0.123175894446638,0.0219490691375384,0.00600282719233736,0.00165072124971599,4.49561295229328e-05,1.74891906667973e-06,1,1.19192067345961,1
"mbe",7.65241500113012e-05,0.00164858580392704,0.00675334473980699,0.0215115027236929,0.153177255110438,0.248836291091246,0.567996496380878,7,6.34455923763787,7
"mbf",0.583271936389402,0.274834863068783,0.0880523076088569,0.0366429699891051,0.0162071377672215,0.000925416602730156,6.53685739011589e-05,1,1.63071623377976,3
"mbh",0.928849976384193,0.0612167993687437,0.00785284289524735,0.00170781241198681,0.000365761724675728,6.62054744093865e-06,1.86667712842592e-07,1,1.08354319203738,1
"mbi",0.839799182671313,0.128417985542627,0.0234058394358166,0.00650379717172134,0.00182017598108319,5.09905699066504e-05,2.02862753184707e-06,1,1.20228888446848,1
"mbj",0.248091923902044,0.323753628130985,0.191752154123751,0.126043605719526,0.0965332087504479,0.0121539119770231,0.00167156739622343,2,2.54232055280131,1
"mbk",0.960730430475431,0.0348834759513343,0.00359087709995021,0.000671235224480538,0.000122255446329933,1.68730247229743e-06,3.85000012981251e-08,1,1.04457662512237,1
"mbl",0.162167081865446,0.288486922383203,0.209483836518527,0.160955263184524,0.150000795752466,0.0246268552412909,0.00427924505454214,2,2.9391333145174,1
"mbm",0.734583243706726,0.197082881815663,0.0469086047325115,0.0157523603563964,0.00544838689956717,0.000213422375804684,1.11001133313859e-05,1,1.36108443250716,1
"mbn",0.338683859471452,0.333345367570943,0.165012450176743,0.0947240443643308,0.0614151338574713,0.00612898940483697,0.000690155154222771,1,2.22798881439683,2
"mbo",0.962203418537609,0.0336320335289642,0.00341608354812861,0.000632748587711007,0.000114131353387892,1.54953607711672e-06,3.49081217265734e-08,1,1.04282692893102,2
"mbp",0.538778015963317,0.292426701935289,0.10144048445488,0.0447384934306021,0.0211753693702504,0.00133818195175839,0.000102752893903268,1,1.72153205574007,2
"mbq",0.97751440288878,0.0204104390501838,0.00174233759265241,0.000286682537202987,4.56276545363066e-05,5.0071320645273e-07,9.56343804148219e-09,1,1.0249402334119,1
"mbr",0.259785063618604,0.32633402950515,0.188582836384996,0.121665450767808,0.0910449454607049,0.0111024837125155,0.00148519055022078,2,2.49709939828529,1
"mbs",0.917143962718403,0.0705582232576908,0.0096176599390223,0.00218142606169602,0.000488902697971971,9.5400217799968e-06,2.85303435654249e-07,1,1.09834284404223,1
"mbt",0.849274766537958,0.121673011648728,0.0215393429774765,0.00586362755750602,0.00160424316043195,4.3333269613588e-05,1.67484828561548e-06,1,1.18898626835571,1
"mbu",0.864122674900111,0.110915171655657,0.0187078331319798,0.00492274409011939,0.00129736998080054,3.2990697155233e-05,1.2155441774242e-06,1,1.16846079686402,1
"mbv",0.514486162766368,0.300894566043463,0.108939972343592,0.0495773569734378,0.0243463242902564,0.00162506502623583,0.00013055255664729,1,1.77380051928305,1
"mbw",0.988852647420937,0.0103222684861977,0.000710165258325235,0.000100998035194921,1.38025050901991e-05,1.16477891665134e-07,1.8163630599588e-09,1,1.01210139641643,1
"mbx",0.437739482595592,0.321817514100104,0.133274310169795,0.066973573075678,0.036989835027249,0.00293327707292335,0.000272007958659337,1,1.9535446268923,2
"mby",0.0493933986837014,0.165609220651029,0.185388773979717,0.20000194577592,0.290621984724226,0.0842214214847334,0.0247632547006744,5,3.86856718046284,3
"mbz",0.767676501271273,0.176720694034572,0.0390023838153334,0.0124102045045824,0.00403941879114567,0.000143865807034294,6.93177605914919e-06,1,1.30887467003509,2
"mca",0.466366897234534,0.315105454146367,0.124108571709738,0.0600946222885489,0.0317558663786881,0.00236111367858316,0.000207474563540533,1,1.8836803457204,1
"mcb",0.618724562276524,0.259005457701927,0.0777573912130193,0.0308647074625202,0.0129237169606744,0.00067932203550547,4.4842349829266e-05,1,1.56247489463473,1
"mcc",0.824388113591104,0.139189289523969,0.0265366307152872,0.00761146204562213,0.00220639275301815,6.53907387522246e-05,2.72063224804331e-06,1,1.22426578559073,1
"mcd",0.505093737311998,0.303942328249723,0.111870840741204,0.0515311005553408,0.0256690857996544,0.00174985298110686,0.000143054360972394,1,1.79456124566814,1
"mce",0.367575971322936,0.332041578261779,0.155844130010784,0.0859633127035466,0.0531021842423098,0.00494733877390396,0.000525484684740674,1,2.14191811534119,3
"mcf",0.559344724550751,0.284620558460129,0.0951919972027125,0.0408760265026659,0.018752068463347,0.00113105077641495,8.35740439795174e-05,1,1.67879760437289,1
"mcg",0.0369901861247873,0.140452837488632,0.171452141409295,0.198227290796648,0.316332663143973,0.102774610577824,0.0337702704588415,5,4.05986432091522,5
"mch",0.628732378563465,0.254259965811066,0.0749173230743342,0.029336523377598,0.0120929169293954,0.000620707005507537,4.01852386332502e-05,1,1.54382049626945,1
"mci",0.970173377248461,0.0268004234668375,0.00251042454829331,0.000439987943203102,7.48474646755648e-05,9.20137905202623e-07,1.91906243118822e-08,1,1.03344534208501,1
"mcj",0.258070358539963,0.325983534520883,0.189054839262396,0.122301264284082,0.0918288393451935,0.011250153018565,0.00151101102891671,2,2.50362919454502,2
"mck",0.988108273774716,0.0109941729456906,0.000770971955205257,0.000111064022088381,1.53823389973384e-05,1.32854238499291e-07,2.10906392350552e-09,1,1.01293151520393,1
"mcl",0.0842491111037782,0.218865239275999,0.205416124074762,0.19274896000361,0.232643874098811,0.0534579908925022,0.0126187005505378,5,3.48152202159733,6
"mcn",0.988144588315332,0.010961429432464,0.000767979201486191,0.000110565374734972,1.53035534774526e-05,1.32028329824507e-07,2.09417527763378e-09,1,1.01289097088025,1
"mco",0.714908934670897,0.208641314560944,0.0518127456435905,0.0179361578344173,0.0064210653609007,0.000265370828997025,1.44111002537972e-05,1,1.39317286154149,1
"mcp",0.93726002583815,0.0544014953901709,0.00664694877900907,0.00139775931078379,0.00028871742255876,4.92089336889823e-06,1.32365958416258e-07,1,1.07306893923337,1
"mcq",0.998178167158243,0.00173989784363382,7.36195377042392e-05,7.5705570350415e-06,7.41387801594939e-07,3.48095530178227e-09,3.46270789819414e-11,1,1.00191283175389,1
"mcr",0.997917583845403,0.00198552257115603,8.68459382671327e-05,9.12893104942913e-06,9.14201779611545e-07,4.46654280228387e-09,4.58022508809108e-11,1,1.00219028065548,1
"mcs",0.724219466081164,0.203222858355333,0.0494735741571748,0.0168841008393051,0.00594754011077381,0.000239704197654067,1.27562585942043e-05,1,1.37788752817053,1
"mcu",0.907208512905521,0.0783595444938403,0.0111893914416296,0.00262118968810698,0.000608391888427207,1.2576062843328e-05,3.93519631547434e-07,1,1.11110070542713,1
"mcv",0.785280705105308,0.16542489116064,0.0349808019063844,0.0107971471061105,0.00339653036737386,0.000114633878869563,5.29047531427906e-06,1,1.28196897000747,2
