"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","P[Y=5]","P[Y=6]","P[Y=7]","y_hat","y_avg","y_obs","latent1","latent2"
"aix",0.92422315882472,0.0649287848532658,0.00853874072643335,0.00188920679493054,0.000412192521469179,7.69405190992334e-06,2.22227270807451e-07,1,1.08936246039998,1,0.0893624603999756,0
"aja",0.705909265990692,0.213790423998337,0.0541045654530142,0.018985253744162,0.00690216520999654,0.000292151184946521,1.61744188520441e-05,1,1.40812177941468,5,-3.59187822058532,-4
"ajg",0.999521898819324,0.000462512194210674,1.42979260766563e-05,1.19573781598437e-06,9.50136619382036e-08,3.06618952450322e-10,2.29194441203617e-12,1,1.00049507686131,1,0.000495076861306121,0
"aji",0.509229451154693,0.302616193430551,0.110578300934503,0.0506650361598402,0.0250797129087913,0.00169388724182773,0.00013741816979429,1,1.78538070064215,1,0.785380700642146,0
"ajt",0.019849372489586,0.0961377593098678,0.139140541471007,0.184568077523527,0.355856750539899,0.14482197370138,0.0596255249647332,5,4.43341309527736,3,1.43341309527736,2
"aju",0.524536784606566,0.297492083120812,0.105822405723275,0.0475382458658501,0.0229918047729452,0.00150037301001182,0.000118302900538936,1,1.75193053370999,3,-1.24806946629001,-2
"ajw",0.000391081059330025,0.00586342257984432,0.018708256437479,0.04802397115209,0.243935887751259,0.284010648117215,0.399066732902783,7,5.97754903791888,7,-1.02245096208112,0
"ajz",0.963030339526266,0.0329280034251795,0.00331893271193218,0.000611527173721149,0.00010968895080965,1.47522130178324e-06,3.29907892115955e-08,1,1.04184678022469,1,0.04184678022469,0
"aka",0.999995591391825,4.3525479318518e-06,5.34928665807399e-08,2.45933018394595e-09,1.07929110093608e-10,1.17350573702879e-13,3.33066907387547e-16,1,1.00000446734396,1,4.46734396097881e-06,0
"akb",0.747825371622567,0.189072567803348,0.043692159327381,0.0143658018174849,0.00485175571249818,0.000183101671933805,9.24204478658375e-06,1,1.33993227538895,2,-0.660067724611053,-1
"akc",0.639930054894796,0.24880964902762,0.0717759506647151,0.0276788569215944,0.0112098938516091,0.000560118042245428,3.5476597419537e-05,1,1.52325114632401,2,-0.476748853675985,-1
"akd",0.956006760644747,0.0388744127199834,0.00416596938373603,0.000800492094924832,0.000150136424079905,2.17710801975191e-06,5.16245087789358e-08,1,1.0502195687557,1,0.050219568755701,0
"ake",0.555767640915166,0.286019107406098,0.0962716515868886,0.0415327172387348,0.0191572928967596,0.00116493372536219,8.66562309911334e-05,1,1.68613433989588,2,-0.313865660104125,-1
"akf",0.959222771482339,0.0361609188873169,0.00377205138332293,0.000711529283986767,0.000130850965067819,1.83558069799528e-06,4.241726869747e-08,1,1.0463724457733,1,0.0463724457732964,0
"akg",0.744801503813881,0.190917979461687,0.0444205347152761,0.0146765911890911,0.00498403061035213,0.000189717811536982,9.64239817546897e-06,1,1.34473138834766,1,0.344731388347659,0
"akh",0.998179706991848,0.00173844476902552,7.35427086134832e-05,7.56161255188736e-06,7.40407910426732e-07,3.47548512191764e-09,3.4566016715587e-11,1,1.00191119424037,1,0.00191119424037156,0
"aki",0.768168444160571,0.176409390956194,0.0388882224896577,0.0123635919732844,0.00402048817141298,0.00014298120896683,6.88103991353106e-06,1,1.30811475682533,1,0.308114756825329,0
"akj",0.00549564732758301,0.0408475316236646,0.0798555109278989,0.135588199148293,0.371184744665619,0.225127767672316,0.141900598634626,5,5.06910455975615,7,-1.93089544024385,-2
"akl",0.982099395298801,0.0163661960030862,0.0012996831911134,0.000203625768253612,3.07849038088115e-05,3.09316504965018e-07,5.51843193363766e-09,1,1.01970115899843,1,0.0197011589984255,0
"akm",0.00597679313651289,0.0432975812807689,0.083133304499807,0.139059287060693,0.372542988650293,0.220603340406008,0.135386704965917,5,5.03225093788918,7,-1.96774906211082,-2
"ako",0.0579047430119075,0.180628898730353,0.192328820161025,0.199389473059835,0.274667242571929,0.0745142912595593,0.0205665312053911,5,3.75809457204977,5,-1.24190542795023,0
"akp",0.988408676941132,0.0107232011722127,0.000746295572446098,0.000106962341157923,1.4735879655392e-05,1.26105603071025e-07,1.98779293025808e-09,1,1.01259626531397,1,0.0125962653139733,0
"akq",0.05426150217103,0.174392729774668,0.189570316820395,0.199786753938175,0.281336178539175,0.0784330845474741,0.0222194342090825,5,3.80372036737855,5,-1.19627963262145,0
"aks",0.982145034819723,0.0163257145089325,0.00129543607859972,0.000202850979588609,3.06504614375758e-05,3.07666833898601e-07,5.48488510165868e-09,1,1.01964931269413,1,0.0196493126941282,0
"akt",0.801654030739726,0.154632094318189,0.0313610314367682,0.00939730083564394,0.00285989913600404,9.15900388100965e-05,4.05349485899098e-06,1,1.25746792740588,1,0.257467927405878,0
"aku",0.5743314795594,0.278578063900768,0.0907029305697915,0.0381924948296505,0.0171251756903051,0.000998149185612252,7.17062644725042e-05,1,1.64848309580542,1,0.64848309580542,0
"akv",0.642281526113638,0.247646439534845,0.0711212539910363,0.0273376768092095,0.0110305218405866,0.000548031003316019,3.45507073690188e-05,1,1.51897152456769,2,-0.481028475432314,-1
"akw",0.764308020600225,0.178845535792806,0.0397867877377016,0.0127317646141495,0.00417057138802224,0.000150032651522247,7.28721557385903e-06,1,1.3140905772138,2,-0.685909422786199,-1
"akx",0.00852679156393673,0.055231404331183,0.0980335333660603,0.153672224405783,0.374997643148561,0.200048296265404,0.109490106919072,5,4.86948783971635,7,-2.13051216028365,-2
"aky",0.00641321084713983,0.0454583615205174,0.0859579105427613,0.141974639184199,0.373463276823472,0.216701061978373,0.130031539103538,5,5.00084575196562,7,-1.99915424803438,-2
"akz",0.0201637977769136,0.0970960953585655,0.139957500364057,0.185039987285242,0.355131835363154,0.143750967046761,0.0588598168053073,5,4.42457213546067,3,1.42457213546067,2
"ala",0.944204018919681,0.0487057555555761,0.00569308984974726,0.00116117489050804,0.000232118485917643,3.74575525852183e-06,9.65433119004544e-08,1,1.06452324190643,1,0.0645232419064294,0
"alc",0.00626469959240821,0.044729296618705,0.0850115967144123,0.141005659776496,0.373180093299362,0.218008555884916,0.131800098113701,5,5.01133321068125,5,0.0113332106812489,0
"ald",0.992419508835865,0.0070797176305003,0.000435900554422552,5.75397762758723e-05,7.27875611228335e-06,5.36918817184429e-08,7.54942441894002e-10,1,1.00815352608169,1,0.0081535260816854,0
"ale",0.0383545232139525,0.143445290264043,0.173266153415184,0.198636239622822,0.313357877888538,0.100398312134357,0.0325416034611038,5,4.03655900895544,3,1.03655900895544,2
"alf",0.665129958603519,0.236012019059689,0.0648525638083456,0.0241454813416754,0.00939218634435279,0.000441212937313473,2.6577905104741e-05,1,1.47808786819601,1,0.478087868196014,0
"alh",0.00362583854316007,0.0304896081675307,0.0649961335462086,0.118604210673779,0.36062457872016,0.24540539970499,0.176254230644172,5,5.2433452045519,5,0.243345204551904,0
"ali",0.956008027943572,0.0388733464641097,0.0041658121983521,0.00080045623782421,0.000150128568962016,2.17696653559418e-06,5.16206445366763e-08,1,1.05021804840668,1,0.0502180484066796,0
"alj",0.893863091150522,0.088661103503771,0.0134005097815382,0.00326580887275696,0.000791352237825782,1.75538133543318e-05,5.80640231562235e-07,1,1.12851621154458,1,0.128516211544583,0
"alk",0.752133538045988,0.186426831671232,0.0426607483492544,0.0139289381172396,0.00466727115347731,0.00017397782404438,8.69483876475563e-06,1,1.33312628548818,1,0.333126285488179,0
"all",0.490541745615611,0.30840657638138,0.116442415978107,0.0546517680932308,0.0278325938341392,0.00196024750581647,0.000164652591715941,1,1.82736624103322,2,-0.17263375896678,-1
"alm",0.515049658211613,0.300707638063515,0.108764660959767,0.0494616303892409,0.0242687387934146,0.00161783775862523,0.000129835823824864,1,1.7725650100605,2,-0.227434989939495,-1
"aln",0.995218209298094,0.00450439375632994,0.000244311735375313,2.96287325070033e-05,3.43446972905781e-06,2.1736242472592e-08,2.71722089273396e-10,1,1.00509575161506,1,0.00509575161506293,0
"alp",0.503041796476299,0.304590949358423,0.112513276024125,0.0519641990156112,0.0259656177201828,0.00177823125663257,0.00014593014872688,1,1.79913930650976,1,0.799139306509761,0
"alq",0.182533922157631,0.299850741035341,0.20649565228291,0.152314016841323,0.134782533711851,0.0206492656942825,0.00337386827666097,2,2.83240376910391,2,0.832403769103914,0
"alr",0.0347725020568831,0.135451215210091,0.168322865618514,0.197415687991068,0.321242934733202,0.106859108429721,0.035935685960522,5,4.09922540726487,5,-0.900774592735134,0
"als",0.980569538816065,0.0177205243608944,0.00144391888286977,0.000230199952235499,3.54437928176132e-05,3.67478128149301e-07,6.71698963117251e-09,1,1.02144261484719,1,0.0214426148471896,0
"alt",0.462215030142041,0.316162829829738,0.125432841392856,0.0610626687586475,0.0324737131435778,0.00243709439793049,0.000215822335209226,1,1.89359177746661,1,0.893591777466612,0
"alu",0.995558278791352,0.00418921977073949,0.000222770622874013,2.66626492271271e-05,3.04909174486667e-06,1.88427755620779e-08,2.31286878538128e-10,1,1.00472704093275,1,0.00472704093274734,0
"alw",0.989258704501821,0.00995508536214518,0.000677482121994699,9.56463456296408e-05,1.29719696295716e-05,1.08031200984904e-07,1.66757863073741e-09,1,1.01164942668302,1,0.0116494266830185,0
"alx",0.54638821158814,0.289604910632092,0.0991170034695008,0.0432846727438527,0.0202519799125179,0.00125798818020262,9.52334736933347e-05,1,1.7055621971959,2,-0.294437802804103,-1
"aly",0.64863972981495,0.244469057241071,0.0693598056107907,0.0264270688611651,0.0105557805900568,0.000516407528286744,3.21503536793166e-05,1,1.50746793716988,1,0.507467937169885,0
"alz",0.997830613604138,0.00206738249381699,9.13558522604996e-05,9.66826254100717e-06,9.74915355000938e-07,4.82197604068091e-09,4.99128516295855e-11,1,1.00228302305674,1,0.00228302305673855,0
"ama",0.0334672507459584,0.132423346358729,0.166368421179947,0.196844151766929,0.324174752855317,0.10940297071016,0.0373191063829601,5,4.12332114728924,6,-1.87667885271076,-1
"amb",0.378836742170632,0.331046564455612,0.152236415391946,0.0827019227757271,0.0501543438420275,0.00455125547558188,0.000472755888472953,1,2.10983535164354,1,1.10983535164354,0
"amc",0.468737814723762,0.314489188705596,0.123353262933974,0.0595462498050418,0.0313519243565782,0.00231871239279124,0.000202847082257596,1,1.87805280587248,3,-1.12194719412752,-2
"ame",0.704424277998039,0.214631647081985,0.0544855917395312,0.0191614242089866,0.00698381263007009,0.000296764560572926,1.64817808151474e-05,1,1.41060506719604,1,0.410605067196043,0
"amf",0.961820897476848,0.033957345025911,0.00346126283865134,0.000642659068694096,0.000116215125402275,1.5846455277968e-06,3.58189654603436e-08,1,1.04328084655234,1,0.0432808465523369,0
"amg",0.000131950251287667,0.00252963672082952,0.0095645069321436,0.0284189343101458,0.181291604221447,0.264667859769417,0.51339550779473,7,6.2357942160168,5,1.2357942160168,2
"amh",0.99989362375903,0.00010387821298441,2.32981049808068e-06,1.58013179651917e-07,1.01817284603456e-08,2.2453594539229e-11,1.25677246387568e-13,1,1.00010905271346,1,0.000109052713455515,0
"ami",0.528254970582359,0.296196952876981,0.1046742217631,0.0467972166238162,0.022506151708904,0.00145643950603214,0.000114046938807677,1,1.74392813227325,1,0.743928132273252,0
"amj",0.853186291051834,0.118861402394022,0.0207822134554583,0.0056084015783765,0.00151972914804954,4.04192274938708e-05,1.54314476608075e-06,1,1.18354130563833,1,0.183541305638332,0
"amk",0.615325177184109,0.260590065395158,0.0787289107960026,0.031393934965398,0.0132151404266823,0.000700243521074895,4.65277115750951e-05,1,1.56887063746491,2,-0.431129362535088,-1
"aml",0.90002728512391,0.0839277349804418,0.012365375749311,0.00296041330221875,0.000703583364642602,1.51196907771656e-05,4.87788698988467e-07,1,1.12043258503037,1,0.12043258503037,0
"amm",0.514623481114433,0.300849055780351,0.108897245068811,0.0495491400969031,0.0243273992159388,0.00162330116532927,0.00013037755823464,1,1.77349933424849,1,0.773499334248491,0
"amn",0.966015200964554,0.0303776792004808,0.00297425346938662,0.000537254663487752,9.43604031580225e-05,1.22465911112091e-06,2.6639821792962e-08,1,1.03832167487684,1,0.038321674876836,0
"amo",0.922855113020979,0.066021346877153,0.00874449817796974,0.00194429825877285,0.000426478870491964,8.03122013459667e-06,2.33574498631484e-07,1,1.09109071103904,1,0.0910907110390438,0
"amp",0.860566236724869,0.113513041067201,0.0193754519540671,0.00514120448072064,0.00136745638819757,3.52936003470417e-05,1.31578459749981e-06,1,1.17334174667961,1,0.173341746679608,0
"amr",0.259468175293036,0.326269965272955,0.188670244111001,0.121782791867139,0.0911892863678908,0.0111296119077458,0.00148992518023161,2,2.49830358518806,2,0.498303585188058,0
"ams",0.0744204389994778,0.2058438283699,0.201706449807323,0.195806237589283,0.24715795456486,0.0601054354408439,0.0149596552283122,5,3.57559236758593,3,0.575592367585928,2
"amt",0.474997794316421,0.312818982499998,0.121362394377681,0.0581137337915072,0.0303058924109643,0.00221010507030694,0.000191097533120299,1,1.863305652824,2,-0.136694347176004,-1
"amu",0.716676627023945,0.20761970284471,0.0513661250164698,0.0177338240281848,0.00632929488652789,0.0002603421100138,1.40840901485806e-05,1,1.39025681959928,1,0.390256819599276,0
"amv",0.504721338320176,0.304060505753559,0.111987378392045,0.0516095340841637,0.0257226982930897,0.0017549728438313,0.000143572313135221,1,1.79539095606047,1,0.795390956060467,0
"amw",0.210179299713838,0.312062933831642,0.2010435201433,0.140902161742083,0.116907167793179,0.0164200997765123,0.00248481699944569,2,2.70149453139644,3,-0.298505468603557,-1
"amx",0.637422705329281,0.250042859212036,0.0724759654389445,0.0280452899731087,0.011403447669536,0.000573245063772321,3.64873133215093e-05,1,1.52782959988619,1,0.527829599886186,0
"amy",0.000685360574505911,0.00897808196846873,0.0260843555513006,0.0618059067622401,0.277674816359897,0.285352139352308,0.33941933943128,7,5.8205405121466,4,1.8205405121466,3
"amz",2.68951820129493e-08,2.33469639131321e-06,2.43784242160932e-05,0.000178561031281108,0.00509504086266086,0.0288128652168973,0.965886792873371,7,6.96035202141402,7,-0.0396479785859762,0
"ana",7.14555813576792e-05,0.00156171218453456,0.00646092120873591,0.0207575350155815,0.149839348475549,0.24663758703638,0.574671440497861,7,6.35733013172002,6,0.357330131720015,1
"anb",7.11677748790521e-05,0.00155673826053798,0.00644407887620109,0.0207138749315987,0.149644215581611,0.246506859773793,0.575063064801379,7,6.35807607081142,7,-0.641923929188581,0
"anc",0.993782114942201,0.00582973910284734,0.000339642949650831,4.3205523137857e-05,5.26070006479085e-06,3.62972693013219e-08,4.8482917680559e-10,1,1.00665986876714,1,0.00665986876714353,0
"and",0.659877376013446,0.238739462687044,0.0662785286043684,0.0248597841567608,0.00975245657350832,0.000464136232602774,2.82557322696109e-05,1,1.48737591421673,2,-0.512624085783272,-1
"ane",0.490730922380959,0.308350585396649,0.116382761036421,0.0546104590472253,0.0278035471486768,0.00195737183955491,0.000164353150514329,1,1.82693465130673,1,0.826934651306734,0
"anf",0.422934407062422,0.324739890433176,0.138038169124565,0.0707227009822086,0.039974177921162,0.00327801186416721,0.000312642612299352,1,1.99114695830821,3,-1.00885304169179,-2
"anh",0.920956246229127,0.067534104674479,0.00903228731675876,0.00202186340242139,0.000446733843068925,8.5145536339315e-06,2.49980511290993e-07,1,1.09349527753877,1,0.0934952775387736,0
"ani",0.764679565316269,0.178611742695102,0.0397000364680071,0.0126960914973058,0.00415597373396315,0.000149342974404387,7.24731494905484e-06,1,1.3135141838206,2,-0.686485816179398,-1
"anj",0.770834134574351,0.174718172052981,0.0382713772389026,0.0121125562959865,0.00391889081165164,0.000138257815619935,6.61121050793412e-06,1,1.3040051150065,1,0.304005115006499,0
"ank",0.981719536736943,0.0167029460861003,0.00133515897203729,0.000210115062651117,3.19141021923874e-05,3.23237531296705e-07,5.80254444493278e-09,1,1.02013291662982,2,-0.979867083370179,-1
"anl",0.371804098557891,0.331698864769796,0.154491175223569,0.0847288354201501,0.0519772488748952,0.0047947585331497,0.000505018620549413,1,2.12978062136601,2,0.12978062136601,-1
"anm",0.790733330181663,0.161861329248349,0.0337622109129314,0.0103203004718161,0.00321143948443003,0.000106539882943069,4.84981786774696e-06,1,1.2737542087493,1,0.273754208749302,0
"ann",0.998346422401747,0.0015810033008542,6.53218135303613e-05,6.6122900163057e-06,6.372577069369e-07,2.90784341050454e-09,2.83022494329543e-11,1,1.00173404753782,1,0.00173404753782225,0
"ano",0.510869695357217,0.302083308967192,0.110066540412917,0.0503240762157233,0.0248489998358349,0.00167213852652925,0.000135240684586702,1,1.7817567545237,3,-1.2182432454763,-2
"anp",0.960075411918468,0.0354389009655569,0.00366931127950987,0.000688629851052336,0.00012595500209267,1.7508118166365e-06,4.01715031239647e-08,1,1.04535622817421,1,0.0453562281742061,0
"anq",0.415022680731508,0.326141220882155,0.140587271763316,0.0727813039324483,0.0416530618753727,0.00347771804315944,0.000336742772040877,1,2.01168097055567,1,1.01168097055567,0
"anr",0.939702448745622,0.052405326691248,0.00630700393372696,0.00131252324478248,0.000268093560919391,4.48493099669545e-06,1.1889270468135e-07,1,1.07005241654794,2,-0.929947583452062,-1
