ID,ID_ISO_A3,ID_ISO_A2,ID_FIPS,NAM_LABEL,NAME_PROP,NAME2,NAM_ANSI,LANG_ISO,iso639_3_macro,glottocode,Family_name_glottolog,Population_numeric_ethnologue,AES,Language_status_ethnologue,iso_macro,EGIDS,LMP_POP1,LEI,UNESCO,count
OCI-ITA,oci-ITA,oci-it,oci-IT,Occitan,Occitan,OCCITAN,Occitan,oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,At risk,Definitely endangered,18
OCI-ITA,oci-ITA,oci-it,oci-IT,Occitan,Occitan,OCCITAN,Occitan,oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,At risk,Severely endangered,18
OCI-ITA,oci-ITA,oci-it,oci-IT,Occitan,Occitan,OCCITAN,Occitan,oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,Vulnerable,Definitely endangered,18
OCI-ITA,oci-ITA,oci-it,oci-IT,Occitan,Occitan,OCCITAN,Occitan,oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,Vulnerable,Severely endangered,18
OCI-ESP,oci-ESP,oci-es,oci-SP,Aranese Gascon,"Gascon, Aranese","GASCON, ARANESE","Gascon, Aranese",oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,Threatened,Definitely endangered,18
OCI-ESP,oci-ESP,oci-es,oci-SP,Aranese Gascon,"Gascon, Aranese","GASCON, ARANESE","Gascon, Aranese",oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,Threatened,Severely endangered,18
OCI-ESP,oci-ESP,oci-es,oci-SP,Aranese Gascon,"Gascon, Aranese","GASCON, ARANESE","Gascon, Aranese",oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,At risk,Definitely endangered,18
OCI-ESP,oci-ESP,oci-es,oci-SP,Aranese Gascon,"Gascon, Aranese","GASCON, ARANESE","Gascon, Aranese",oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,At risk,Severely endangered,18
OCI-ESP,oci-ESP,oci-es,oci-SP,Aranese Gascon,"Gascon, Aranese","GASCON, ARANESE","Gascon, Aranese",oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,Vulnerable,Definitely endangered,18
OCI-ESP,oci-ESP,oci-es,oci-SP,Aranese Gascon,"Gascon, Aranese","GASCON, ARANESE","Gascon, Aranese",oci,NA,occi1239,Indo-European,218310,not endangered,"6b (Threatened). Recognized language (2013, No. 595), Education.",oci-NA,6b,213810,Vulnerable,Severely endangered,18
CAR-VEN,car-VEN,car-ve,car-VE,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Vulnerable,15
CAR-VEN,car-VEN,car-ve,car-VE,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Definitely endangered,15
CAR-VEN,car-VEN,car-ve,car-VE,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Severely endangered,15
CAR-GUF,car-GUF,car-gf,car-FG,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Vulnerable,15
CAR-GUF,car-GUF,car-gf,car-FG,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Definitely endangered,15
CAR-GUF,car-GUF,car-gf,car-FG,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Severely endangered,15
CAR-SUR,car-SUR,car-sr,car-NS,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Vulnerable,15
CAR-SUR,car-SUR,car-sr,car-NS,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Definitely endangered,15
CAR-SUR,car-SUR,car-sr,car-NS,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Severely endangered,15
CAR-GUY,car-GUY,car-gy,car-GY,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Vulnerable,15
CAR-GUY,car-GUY,car-gy,car-GY,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Definitely endangered,15
CAR-GUY,car-GUY,car-gy,car-GY,Carib,Carib,CARIB,Carib,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Severely endangered,15
CAR-BRA,car-BRA,car-br,car-BR,Galibi,Galibi,GALIBI,Galibi,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Vulnerable,15
CAR-BRA,car-BRA,car-br,car-BR,Galibi,Galibi,GALIBI,Galibi,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Definitely endangered,15
CAR-BRA,car-BRA,car-br,car-BR,Galibi,Galibi,GALIBI,Galibi,car,NA,gali1262,Cariban,7358,shifting,"6b (Threatened). Recognized language (2008, Indigenous Languages Law, Article 4).",car-NA,6b,7358,Threatened,Severely endangered,15
SRP-SRB,srp-SRB,srp-rs,srp-RI,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Definitely endangered,15
SRP-SRB,srp-SRB,srp-rs,srp-RI,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Severely endangered,15
SRP-SRB,srp-SRB,srp-rs,srp-RI,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Vulnerable,15
SRP-MNE,srp-MNE,srp-me,srp-MJ,Montenegrin,Montenegrin,MONTENEGRIN,Montenegrin,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Definitely endangered,15
SRP-MNE,srp-MNE,srp-me,srp-MJ,Montenegrin,Montenegrin,MONTENEGRIN,Montenegrin,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Severely endangered,15
SRP-MNE,srp-MNE,srp-me,srp-MJ,Montenegrin,Montenegrin,MONTENEGRIN,Montenegrin,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Vulnerable,15
SRP-XKV,srp-XKV,srp-xk,srp-KV,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Definitely endangered,15
SRP-XKV,srp-XKV,srp-xk,srp-KV,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Severely endangered,15
SRP-XKV,srp-XKV,srp-xk,srp-KV,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Vulnerable,15
SRP-MKD,srp-MKD,srp-mk,srp-MK,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Definitely endangered,15
SRP-MKD,srp-MKD,srp-mk,srp-MK,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Severely endangered,15
SRP-MKD,srp-MKD,srp-mk,srp-MK,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Vulnerable,15
SRP-HUN,srp-HUN,srp-hu,srp-HU,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Definitely endangered,15
SRP-HUN,srp-HUN,srp-hu,srp-HU,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Severely endangered,15
SRP-HUN,srp-HUN,srp-hu,srp-HU,Serbian,Serbian,SERBIAN,Serbian,srp,NA,serb1264,Indo-European,8485306,threatened,"1 (National). Statutory national language (2006, Constitution, Article 10(1)).",srp-NA,1,13466510,NA,Vulnerable,15
HYE-ARM,hye-ARM,hye-am,hye-AM,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Severely endangered,14
HYE-ARM,hye-ARM,hye-am,hye-AM,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Definitely endangered,14
HYE-IRN,hye-IRN,hye-ir,hye-IR,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Severely endangered,14
HYE-IRN,hye-IRN,hye-ir,hye-IR,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Definitely endangered,14
HYE-AZE,hye-AZE,hye-az,hye-AJ,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Severely endangered,14
HYE-AZE,hye-AZE,hye-az,hye-AJ,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Definitely endangered,14
HYE-GEO,hye-GEO,hye-ge,hye-GG,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Severely endangered,14
HYE-GEO,hye-GEO,hye-ge,hye-GG,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Definitely endangered,14
HYE-SYR,hye-SYR,hye-sy,hye-SY,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Severely endangered,14
HYE-SYR,hye-SYR,hye-sy,hye-SY,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Definitely endangered,14
HYE-ISR,hye-ISR,hye-il,hye-IS,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Severely endangered,14
HYE-ISR,hye-ISR,hye-il,hye-IS,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Definitely endangered,14
HYE-TUR,hye-TUR,hye-tr,hye-TU,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Severely endangered,14
HYE-TUR,hye-TUR,hye-tr,hye-TU,Armenian,Armenian,ARMENIAN,Armenian,hye,NA,nucl1235,Indo-European,5169640,shifting,"1 (National). Statutory national language (1995, Constitution, Article 12).",hye-NA,1,4274000,NA,Definitely endangered,14
AFB-OMN,afb-OMN,afb-om,afb-MU,Gulf Spoken Arabic,"Arabic, Gulf Spoken","ARABIC, GULF SPOKEN","Arabic, Gulf Spoken",afb,ara,gulf1241,Afro-Asiatic,7454000,not endangered,"3 (Wider communication). De facto national working language, widely used in public administration.",afb-ARA,3,2339000,NA,NA,9
AFB-SAU,afb-SAU,afb-sa,afb-SA,Gulf Spoken Arabic,"Arabic, Gulf Spoken","ARABIC, GULF SPOKEN","Arabic, Gulf Spoken",afb,ara,gulf1241,Afro-Asiatic,7454000,not endangered,"3 (Wider communication). De facto national working language, widely used in public administration.",afb-ARA,3,2339000,NA,NA,9
