"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","y_avg","P[Y=6]","P[Y=7]","y_hat","V9","y_obs","latent1","latent2"
"hum",0.531328821696764,0.279479031410882,0.105174008421862,0.051195703922234,0.0294477416553705,0.00294905771644605,0.00042563517644123,1,1.77850422628367,2,-1.97055225834463,-1
"hun",0.997463649681748,0.0023800616256342,0.000135836497585418,1.7950086382279e-05,2.4743599316146e-06,2.7065279684102e-08,6.83438639015321e-10,1,1.00271562174671,1,-0.999997525640068,0
"huo",0.29517040435369,0.308910498261059,0.172766221877426,0.112655660685142,0.0922784141656297,0.0149409541892871,0.00327784646776719,2,2.45589543048689,2,-1.90772158583437,0
"hup",0.00980321162023848,0.0530161302205686,0.0877802643657817,0.133208641140457,0.332789290631702,0.20543954637545,0.177962915645803,5,5.05433497065238,5,-4.6672107093683,0
"hur",0.23205424431831,0.295915846140243,0.186955418789821,0.133600449423512,0.122642726520117,0.02304398673122,0.00578732807677684,2,2.71114284018765,4,-3.87735727347988,-2
"hus",0.81970798531014,0.137258503197456,0.0296254263616341,0.00968811978705419,0.00352336459032887,0.000181451072656769,1.5149680730131e-05,1,1.24066532709087,1,-0.996476635409671,0
"hut",0.66563788447249,0.225044673733204,0.0673080987352325,0.0277519357950858,0.013144246000691,0.000998743216939602,0.000114418046357589,1,1.50117388695453,1,-0.986855753999309,0
"huu",0.686168323352216,0.2148341757019,0.0618626940024611,0.0248227373448748,0.0113935004177567,0.000827277578729579,9.12916020620047e-05,1,1.46328591491849,2,-1.98860649958224,-1
"huv",0.821867896444191,0.135847957704025,0.0291572686055198,0.00949753558374755,0.00343880761637061,0.000175923862880789,1.4610183266095e-05,1,1.23737761254579,1,-0.996561192383629,0
"huw",0.00150740163289712,0.0137263881637773,0.0325936487236152,0.0664684814160748,0.254187752242625,0.245886394993932,0.385629932827078,7,5.83828171076186,7,-6.74581224775737,0
"hux",0.0878901839070942,0.202722563716337,0.187882084865374,0.180003489474451,0.240610553539916,0.0723767042532502,0.0285144202435776,5,3.61390945875782,4,-3.75938944646008,1
"huz",0.458337753640983,0.298962404390812,0.126716527297452,0.0672850119006647,0.0429253959753469,0.00496303994209213,0.000809866852649055,1,1.95562647941545,2,-1.95707460402465,-1
"hvk",0.246358385558148,0.299923285261006,0.184089632620284,0.128717871706579,0.114984692456508,0.0208552459357294,0.00507088646174592,2,2.64889648389646,3,-2.88501530754349,-1
"hvn",0.753600832630183,0.178041051473278,0.0448300919132412,0.0163473389782325,0.00672446074421429,0.000415959157644696,4.02651032065382e-05,1,1.34596248161878,1,-0.993275539255786,0
"hwa",0.758190212946905,0.175359241932681,0.0437232619952409,0.0158329670754833,0.00646140249678262,0.000395035640685104,3.78779122224282e-05,1,1.3383527228135,1,-0.993538597503217,0
"hwc",0.988216595064849,0.0107000856263001,0.00090073066231211,0.000154263868825888,2.78319257325244e-05,4.76004964999888e-07,1.68470154493505e-08,1,1.01307814736725,1,-0.999972168074267,0
"hwo",0.872788802064321,0.101139014923218,0.018720496676068,0.00549717393532767,0.00177289707637041,7.6117977820811e-05,5.49734687504966e-06,1,1.16257669235717,1,-0.99822710292363,0
"hya",0.664633584075392,0.225531971754241,0.0675772842651272,0.0278995001700315,0.013234212595073,0.00100778423182246,0.000115662908313219,1,1.50305478978387,4,-3.98676578740493,-3
"hye",0.986373482090425,0.0123208853230031,0.0010797224078728,0.000189989646470989,3.52655190513085e-05,6.31845142096132e-07,2.31680344908725e-08,1,1.01519465938828,1,-0.999964734480949,0
"ian",0.891920057453279,0.0873584473837082,0.0151269056655757,0.00424040533456871,0.0012991282482514,5.1557020407822e-05,3.49889420925287e-06,1,1.13580876617887,1,-0.998700871751749,0
"iar",0.889660384359058,0.0890079278415181,0.015541083962901,0.00438174485951992,0.00135101223836409,5.41437796730548e-05,3.70295896601203e-06,1,1.1389323159515,1,-0.998648987761636,0
"iba",0.960115511817712,0.0345643302102076,0.00418339082146968,0.000916275389461041,0.000214622284395394,5.59588037252201e-06,2.73596381661356e-07,1,1.04656804813926,1,-0.999785377715605,0
"ibb",0.140600995726282,0.250920183684217,0.196441540254418,0.16524138849699,0.186551987765411,0.0455902763634798,0.0146536277092026,2,3.20160852881828,1,-0.813448012234589,1
"ibd",0.220297192151683,0.292098622028232,0.189111496112073,0.137659778474394,0.129330860488693,0.0250383302892733,0.00646372045565125,2,2.76459836581061,2,-1.87066913951131,0
"ibe",0.924177897706807,0.0631466928509948,0.00954385099236921,0.00243477049220309,0.00067267892190459,2.27476745880972e-05,1.36136113326746e-06,1,1.0923513285397,1,-0.999327321078095,0
"ibg",0.97947833433817,0.0183035931215947,0.00180371669676127,0.000343546031101316,6.93288631231637e-05,1.42306181127871e-06,5.78874381762517e-08,1,1.0232264426946,1,-0.999930671136877,0
"ibl",0.960446885429706,0.0342917651789688,0.00413914273631699,0.000904903677365065,0.000211536848373495,5.49797723892187e-06,2.68152030913349e-07,1,1.04616000787557,1,-0.999788463151627,0
"ibm",0.917464324342072,0.0682910394047603,0.0106521408477139,0.00277738881139433,0.000785830164597545,2.7577427140324e-05,1.69900232160902e-06,1,1.10121888934239,1,-0.999214169835402,0
"ibn",0.912223602503861,0.0722674183574272,0.011537749990655,0.00305711999108649,0.000880358875608778,3.17516774551718e-05,1.99860390659445e-06,1,1.10820646382515,1,-0.999119641124391,0
"ibo",0.999906233113308,9.09207689256952e-05,2.60741010082999e-06,2.19444125204582e-07,1.91662735682385e-08,9.59133883426944e-11,1.35313982241314e-12,1,1.00009687107428,1,-0.999999980833726,0
"ibr",0.906801014269418,0.0763462096452511,0.0124722568116629,0.0033577529608968,0.000983961255249133,3.64607812902706e-05,2.34427623191369e-06,1,1.11549619673611,1,-0.999016038744751,0
"ibu",0.110215313294148,0.225889540259081,0.193607446251678,0.174600875772469,0.215671514419471,0.0589166045880556,0.0210987054150978,2,3.42076837318859,5,-4.78432848558053,-3
"iby",0.907562392804092,0.0757756712275818,0.0123399523161593,0.00331485870202508,0.000969056446763372,3.57750389605727e-05,2.29346441749101e-06,1,1.11446901373434,1,-0.999030943553237,0
"ica",0.944776098123506,0.0469915945534723,0.00634323263694458,0.00149711910255279,0.000380089770769976,1.12581896394293e-05,6.07623115045364e-07,1,1.06574971290499,1,-0.99961991022923,0
"ich",0.924922677251273,0.0625724459563537,0.00942277060622798,0.00239786120274854,0.000660671518131317,2.22465304581254e-05,1.3269348071443e-06,1,1.09137345111071,1,-0.999339328481869,0
"ida",0.998163078268018,0.00173212129670486,9.17358591151496e-05,1.15373103918293e-05,1.51172570073133e-06,1.51805474857269e-08,3.5952241184134e-10,1,1.00195632990879,1,-0.999998488274299,0
"idb",0.709387163204006,0.202722611366585,0.0558432529216585,0.0217083281327519,0.00960720325736986,0.000661548260438627,6.9892857189946e-05,1,1.42169001308297,2,-1.99039279674263,-1
"idc",0.873164238847953,0.10087256521094,0.018648126603553,0.00547120530847323,0.00176283648603537,7.55756720406398e-05,5.45187100386979e-06,1,1.16204436987383,1,-0.998237163513965,0
"idd",0.949906370168519,0.0428753469163546,0.00559763900727572,0.00129124643475964,0.000319810490017391,9.10998592507095e-06,4.76997148668445e-07,1,1.05927201810777,1,-0.999680189509983,0
"ide",0.918795603844221,0.0672754749561538,0.0104299948179069,0.00270803748938497,0.000762686574919846,2.6574278491065e-05,1.62803892256314e-06,1,1.09945296298579,1,-0.99923731342508,0
"idi",0.820868574775013,0.136501188740504,0.0293736284049678,0.00958550158256521,0.00347778194936577,0.000178466558488521,1.48579890962841e-05,1,1.23889755882262,1,-0.996522218050634,0
"idr",0.48302633599833,0.293258816583275,0.119405189149184,0.0615635131382336,0.0379164937790288,0.00417604669874494,0.000653604653204409,1,1.89322757082541,4,-3.96208350622097,-3
"idt",0.713159252960684,0.200699208419552,0.0548800326336579,0.0212220024620123,0.00933546518871353,0.000637201418304034,6.68369170766514e-05,1,1.41505417042174,2,-1.99066453481129,-1
"idu",0.991566603734998,0.0077266099849147,0.000594451561568343,9.58432865667547e-05,1.62330087933871e-05,2.50238204824171e-07,8.18495438092981e-09,1,1.00926927530368,1,-0.999983766991207,0
"ifa",0.932157691823158,0.056956303741151,0.00826672296978592,0.00205089216812171,0.000549642668359329,1.77245414088034e-05,1.0220880156675e-06,1,1.08193575209366,1,-0.999450357331641,0
"ifb",0.941676517631327,0.0494599629308381,0.00680423545020714,0.00162697537866419,0.000418924886049221,1.26870566318216e-05,6.96666282551384e-07,1,1.0696926747923,1,-0.999581075113951,0
"ife",0.987639874772412,0.011208325739031,0.000955996561395223,0.000165182365980066,3.00795394031494e-05,5.22320673712606e-07,1.87011049979091e-08,1,1.01373890792737,1,-0.999969920460597,0
"iff",0.00121661115283533,0.0116817659989907,0.0287745699259989,0.0604951527352525,0.241978651985529,0.245029852838734,0.410823395362659,7,5.90872060836849,7,-6.75802134801447,0
"ifk",0.940283080208982,0.0505651800143876,0.0070139824900024,0.00168667706659553,0.000436978441924918,1.33624773027696e-05,7.39300804353249e-07,1,1.07147233815322,1,-0.999563021558075,0
"ifm",0.781155353757462,0.161604065133681,0.0382950686170422,0.0133763906150393,0.0052400581292471,0.000301535312626888,2.75284349010585e-05,1,1.30095645390241,2,-1.99475994187075,-1
"ifu",0.915575080253847,0.0697284327782204,0.0109693695847581,0.00287699698817845,0.000819276698129201,2.90404611043016e-05,1.80323576226549e-06,1,1.10373129142488,1,-0.999180723301871,0
"ify",0.813884012624383,0.141037184649203,0.0308973824668086,0.0102104795276111,0.00375731537573654,0.000196947196545505,1.66781597118471e-05,1,1.2495774546096,1,-0.996242684624263,0
"igb",0.998296206351784,0.00160829037521393,8.37294270754629e-05,1.04117353317834e-05,1.34852174626943e-06,1.32789429452274e-08,3.09905323625514e-10,1,1.00181244677649,1,-0.999998651478254,0
"ige",0.983371133698537,0.0149407235410455,0.00138511361017668,0.000253151929682005,4.89059434055639e-05,9.35237614352324e-07,3.60395384646495e-08,1,1.01867092274937,1,-0.999951094056594,0
"igg",0.605884493957992,0.25200269556645,0.0837351103919859,0.0372420253581506,0.0192636667476601,0.00166071398557643,0.000211293992185446,1,1.61782499329651,2,-1.98073633325234,-1
"igl",0.99505455313844,0.00458549825804266,0.000307623886868114,4.5260345774345e-05,6.96993680038283e-06,9.17697934310624e-08,2.66428135109464e-09,1,1.00536488165096,1,-0.9999930300632,0
"igm",0.731378460946402,0.19070903986393,0.050288316083582,0.0189494698048329,0.00809226714748923,0.000528901077935129,5.35450758283318e-05,1,1.3834689258802,1,-0.991907732852511,0
"ign",0.378800992709256,0.310417110829444,0.150012145786174,0.0877409970787304,0.0629047748765218,0.0085264506196927,0.00159752810018066,1,2.17750091484362,1,-0.937095225123478,0
"igo",0.817994211244165,0.13837416640942,0.0299982640478531,0.00984054719866467,0.00359130245059402,0.00018592050081423,1.55881484883436e-05,1,1.2432806772985,1,-0.996408697549406,0
"igw",0.969291827939161,0.0269465876688635,0.0030004818934487,0.000620875932769827,0.000136842270561988,3.23743932517662e-06,1.46855869909146e-07,1,1.03537461666816,1,-0.999863157729438,0
"ihp",0.571999701178503,0.265377176091975,0.0933728610053223,0.0432843163853808,0.0235028421941301,0.0021705427897214,0.000292560354967719,1,1.6885952921137,1,-0.97649715780587,0
"iii",0.939193549442561,0.0514274493703543,0.00717904454316465,0.00173392552915985,0.000451352213081013,1.39051088169362e-05,7.73792862784894e-07,1,1.07286689219775,1,-0.999548647786919,0
"ijc",0.996677905219382,0.00310340490003824,0.00018885352952569,2.60407620152892e-05,3.75026137178214e-06,4.4149534028648e-08,1.17813248046161e-09,1,1.00357446310709,1,-0.999996249738628,0
"ije",0.848732025439683,0.117887278989466,0.0235024580150531,0.00726909556211131,0.00248370340755522,0.000116422598680499,9.01598745084442e-06,1,1.19727050425423,1,-0.997516296592445,0
"ijj",0.895219920592998,0.0849390054224476,0.0145272030523863,0.00403744780847748,0.00122528518110843,4.79228564655987e-05,3.21508611678123e-06,1,1.13126580047611,1,-0.998774714818892,0
"ijn",0.98997551918041,0.00914357203360328,0.000736629669832456,0.000122491872881048,2.14270449244713e-05,3.48336031241736e-07,1.1862317572664e-08,1,1.01107182802567,1,-0.999978572955076,0
"ijs",0.959304235238066,0.0352308628009018,0.00429217900181733,0.000944332604793652,0.000222263407409717,5.83973051693221e-06,2.87216494809783e-07,1,1.04756819420011,1,-0.99977773659259,0
"ike",0.995609792717154,0.00408025664766132,0.000265752888560122,3.83373537788945e-05,5.78468924949949e-06,7.3620289420262e-08,2.08330641626731e-09,1,1.0047502938444,1,-0.999994215310751,0
"iki",0.755008851950391,0.177220654511099,0.044489756421551,0.0161886956933652,0.00664306442027629,0.000409456411331388,3.95205919858643e-05,1,1.34362291772397,1,-0.993356935579724,0
"ikk",0.881442601900119,0.0949570959869794,0.0170708648037499,0.00491184082337937,0.00154883507633619,6.42463162792151e-05,4.51509315690934e-06,1,1.1503780105103,1,-0.998451164923664,0
"ikl",0.976007301394613,0.0212727804604109,0.00219613141137576,0.000431677020032439,9.00754452702879e-05,1.95152967419343e-06,8.2738623286005e-08,1,1.02733063020445,1,-0.99990992455473,0
"iko",0.946117961301319,0.0459186969143892,0.00614608411844542,0.00144217313437622,0.000363842496217681,1.06705509195226e-05,5.71484333411476e-07,1,1.06404953619988,1,-0.999636157503782,0
"ikp",0.875458859284033,0.0992406276224523,0.0182073774981705,0.00531361932071506,0.00170202093367722,7.23156556934335e-05,5.17968525848289e-06,1,1.15879698070567,1,-0.998297979066323,0
"ikt",0.280930410568891,0.306985360973647,0.176275784036965,0.11723546546108,0.0984040637314724,0.0164532649580518,0.00371565026989229,2,2.50941980676632,1,-0.901595936268528,1
"ikv",0.915513915268908,0.0697748944662142,0.0109796784599899,0.00288024512451934,0.000820371392494135,2.9088607412131e-05,1.8066804622352e-06,1,1.10381275544956,1,-0.999179628607506,0
"ikw",0.981756931144188,0.0163396194972597,0.00155576475210184,0.000289511130196374,5.70047608910995e-05,1.12435261812038e-06,4.43627443669214e-08,1,1.02055358937517,1,-0.999942995239109,0
"ikx",0.814916705403171,0.140369784563707,0.0306708267423738,0.010116954455093,0.00371519422686462,0.000194135489336,1.63991194545021e-05,1,1.2479921504846,1,-0.996284805773135,0
"ikz",0.950925390891643,0.0420530738143997,0.0054522191123042,0.00125171906385635,0.000308429104862951,8.71458922291346e-06,4.53423711022083e-07,1,1.05799267913841,1,-0.999691570895137,0
"ila",0.0735092197653682,0.185022985957158,0.18176599768475,0.182214447219601,0.258528739608506,0.0835625068507229,0.0353961029138934,5,3.75950243315646,2,-1.74147126039149,3
"ilb",0.958855106606465,0.0355993941522309,0.0043526830319085,0.000959997109453048,0.000226546881797907,5.97728202667014e-06,2.94936118194755e-07,1,1.04812259509844,1,-0.999773453118202,0
"ilg",0.000236422249790489,0.00329973818337257,0.0105185594823635,0.0274526238377292,0.151920482525848,0.21222797671921,0.594344197001686,7,6.34158172437085,7,-6.84807951747415,0
"ili",0.0331619227448771,0.117415025378502,0.145299314608554,0.174629604315,0.315932445621834,0.135863061419973,0.0776986259112604,5,4.34113931259537,4,-3.68406755437817,1
"ilk",0.884512971282219,0.0927433795660535,0.0164950338583193,0.00471083868478028,0.00147323624173279,6.03418994290505e-05,4.19846746613217e-06,1,1.14608580860591,2,-1.99852676375827,-1
"ilo",0.999592098935897,0.000391251389085578,1.49681960778247e-05,1.52006434372964e-06,1.60283250005833e-07,1.11138021008372e-09,1.99661398525564e-11,1,1.00042639478397,1,-0.99999983971675,0
"ilu",0.147044917389629,0.25543812186449,0.196508890822446,0.163097108890747,0.18099030076892,0.0432901563946008,0.0136305038691684,2,3.15994223844532,1,-0.81900969923108,1
"ilv",0.828494055069604,0.131489696739676,0.0277333011492942,0.00892346274624145,0.00318675347955943,0.000159687254284169,1.30435613412416e-05,1,1.22735039883469,4,-3.99681324652044,-3
"ima",0.397269598596021,0.308768028786929,0.144678505193136,0.0827107170791098,0.0576774630869885,0.007530335050832,0.00136535220698264,1,2.12281083125454,1,-0.942322536913011,0
"imi",0.772742330590861,0.166707923468168,0.040261859798138,0.0142537016700279,0.00566945536867958,0.000333702040255623,3.10270638701482e-05,1,1.31452524213374,1,-0.99433054463132,0
"imn",0.540627639686887,0.276449323944389,0.10245728967612,0.0493221226492007,0.0279995761576887,0.00275287569650939,0.000391172189205813,1,1.75743998749277,1,-0.972000423842311,0
"imo",0.907775758172832,0.075615660115287,0.012302939271345,0.00330287811020158,0.000964900645499145,3.55843239688847e-05,2.27936086649727e-06,1,1.11418137335562,1,-0.999035099354501,0
"inb",0.735731562425372,0.188269143538321,0.0492065044632588,0.0184251239009932,0.00781176916345905,0.000505191427410234,5.07050811863197e-05,1,1.37603478844582,2,-1.99218823083654,-1
"ing",0.0293393123919313,0.108886089232962,0.13914772233357,0.171557663085645,0.321346066075268,0.143809883126548,0.0859132637540756,5,4.4217677856153,4,-3.67865393392473,1
